english	yoruba
--- The score board of Nigeria Professional football League (NPFL) last weekend.	--- Èsì ìdíje NPFL tí ó wáyé lópin ọ̀sẹ̀.
Following are the results of Match Day 10 fixtures in the ongoing 2017/2018 Nigeria Professional Football League (NPFL), played on Sunday: MFM FC 0-0 Lobi Stars FC Enyimba International 2-1 Sunshine Stars FC Kwara United 0-1 Rivers United  Wikki Tourists 1-1 Katsina United  Rangers International 1-1 Kano Pillars Yobe Desert Stars 2-0 El-Kanemi Warriors  Niger Tornadoes 2-0 Abia Warriors  FC IfeanyiUbah 1-0 Nasarawa United.	Èyí ni èsì ìfẹsẹ̀wọnsẹ̀ ìdíje Nigeria Professional Football League (NPFL), tí ó wáyé lọ́jọ́ Àìkú (Sunday):MFM FC 0-0 Lobi Stars FCEnyimba International 2-1 Sunshine Stars FCKwara United 0-1 Rivers UnitedWikki Tourists 1-1 Katsina UnitedRangers International 1-1 Kano PillarsYobe Desert Stars 2-0 El-Kanemi WarriorsNiger Tornadoes 2-0 Abia WarriorsFC IfeanyiUbah 1-0 Nasarawa United.
--- Mikel, one of Nigeria’s greatest football exports – Siasia	--- Mikel jẹ́ ọ̀kan lára agbábọ́ọ̀lù Nàìjííríà tó ṣàṣeyọrí jùlọ  Siasia.
Former Super Eagles handler and ex-international, Samson Siasia says there was nothing special in his love for the Super Eagles Captain, Mikel Obi.	Agbábọ́ọ̀lù àti akọ́nimọ̀ọ́gbá àgbà ikọ̀ Super Eagles tẹ́lẹ̀rí, Samson Siasia sọ pé, kò sí nǹkan tí ó ṣe pàtàkì nínú ìfẹ́ tí òun ní sí balógun ikọ̀ Super Eagles, Mikel Obi.
Siasia was speaking on the reason for his preference for Obi who he took to the 2016 Olympics and returned with a silver.	Siasia yànàná ọ̀rọ̀ yìí látàrí awuyewuye mímú Obi lọ kópa nínú ìdíje 2016 Olympic, èyí tí ó sì gba àmì-ẹyẹ ipò kẹta silver wálé.
“There is nothing special between me and Obi; it’s only that I so much like him as a player.	Kò sí nǹkan tí ó ṣe pàtàkì láàrin èmi pẹ̀lú Ò̀bí; ó kàn jẹ́ pé mo nífẹ̀ẹ́ rẹ̀ púpọ̀ gẹ́gẹ́ bí agbábọ́òlù.
He is one of the greatest exports of Nigerian football.	Bẹ́ẹ̀ sìni Ó jẹ́ ọ̀kan lára àwọn agbábọ́ọ̀lù Nàìjííríà tí ó ti ṣàṣeyọrí nínú eré bọ́ọ̀lù lágbàáyé.
“Obi started playing for top clubs at an early stage in his life and has won virtually everything he wants and above all, he is a good and committed player.	Òbí kópa fún ikọ̀ agbábọ́ọ̀lù tí ó lààmìlaaka láti ọjọ́ kékeré ayé rẹ̀, bẹ́ẹ̀ sì ni ó ti gba oríṣiríṣi ife-ẹ̀yẹ gẹ́gẹ́ bí agbábọ́ọ̀lù, ó sì tún jẹ́ akínkanjú ẹni tó ń fara jìn fún iṣẹ́ rẹ̀.
Furthermore, You can also see his contributions to the national team, so, who will not like such a player.	"Bákan náà, ipa rẹ̀ nínú ikọ̀ Super Eagles kò ṣe é yẹ̀ sílẹ̀, fún ìdí èyí, tani kò ní nífẹ̀ẹ́ sí irú agbábọ́ọ̀lù yìí,""."
He said Obi had done creditably well both at the club level and the Super Eagles.	Ó fikún un pé, Obi ti kópa dáradára nínú ikọ̀ rẹ̀ nílẹ̀ òkèèrè àti ikọ̀ agbábọ́ọ̀lù Super Eagles.
Siasia had once said Obi was a player at par with Real Madrid ace midfielder, Luka Modric and other best midfielder in the world.	Ní ìgbà kan rí, Siasia fi Obi wé agbábọ́ọ̀lù ọwọ́ àárín ikọ̀ agbábọ́ọ̀lù Real Madrid, Luka Modric àti àwọn agbábọ́ọ̀lù jàǹkànjàǹkàn mìíràn lágbàáyé.
Mikel represented Nigeria in the U-20 at the FIFA World Youth Championship and won the silver ball behind Lionel Messi and made his debut for the national team on Aug. 17, 2005.	Mikel lọ sojú Nàìjííríà nínú ìdíje bọ́ọ̀lù àgbááyé tàwọn ọ̀dọ́ tọ́jọ́ orí wọn kò ju ogún ọdún lọ, FIFA U-20 World, tí Ó sì gba àmì ẹ̀yẹ agbábọ́ọ̀lù kẹta tí ó kópa jùlọ nínú ìdíje náà tẹ̀lé Lionel Messi, bẹ́ẹ̀ sí ni ó bẹ̀ẹ̀rẹ̀ sí ní kópa fún Super Eagles lọ́jọ́ kẹtàdínlógún oṣù kẹjọ ọdún 2005.
--- Morocco should host 2026 World Cup – Blatter	--- Morocco yóò ṣagbátẹrù ìdíje bọ́ọ̀lù àgbááyé lọ́dún 2026 - Blatter.
Former FIFA president Sepp Blatter has put his support behind Morocco’s bid to host the 2026 World Cup finals, saying the North African country would be the logical choice.	Ààrẹ àjọ FIFA tẹ́lẹ̀rí, Sepp Blatter ti gbè sí orílẹ̀-èdè Morocco lẹ́yìn láti ṣagbátẹrù ìdíje bọ́ọ̀lù àgbááyé lọ́dún 2026, lẹ́yìn tí ó fọwọ́ sọ̀yà pé orílẹ̀-èdè ọ̀hún ti ó kángún sí àríwá gúsú ilẹ̀ Áfíríkà tó gbangba sùn lọ́yẹ́.
Morocco is bidding for the fifth time to host the World Cup finals, having also tried for the 1994, 1998, 2006 and 2010 tournaments.	Morocco ti ń gbèrò láti ṣagbátẹrù ìdíje bọ́ọ̀lù àgbááyé fún ìgbà karùn-ún báyìí, bákan náà wọn tún gbìyànjú láti ṣagbátẹrù ìdíje náà lọ́dún 1994, 1998, 2006 àti ọdún 2010.
The only other bid is a joint one from the U.S., Canada and Mexico with football’s world governing body FIFA due to choose the hosts at its Congress in Moscow in June.	Àwọn orílẹ̀-èdè mìíràn tí ó tún gbèrò láti ṣagbátẹrù ìdíje yìí papọ̀ lórílẹ̀-èdè U.S, Canada àti Mexico, èyí tí ìgbìmọ̀ tó ń rí sí bọ́ọ̀lù àfẹsẹ̀gbá lágbàáyé FIFA yóò ṣe ìpàdé àpérò rẹ̀ nínú oṣù kẹfà, ní Moscow láti mọ orílẹ̀-èdè tí ó kójú òsùwọ̀n jùlọ láti ṣagbátẹrù ìdíje náà.
“World Cup 2026: Co-hosting rejected by FIFA after 2002 (also applied in 2010 and 2018).	Ìdíje bọ́ọ̀lù àgbááyé ọdún 2026: gbìgbìmọ̀pọ̀ láti ṣagbátẹrù ìdíje bọ́ọ̀lù àgbááyé kò jẹ́ ìtẹ́wọ́gbà fún àjọ FIFA, lẹ́yìn èyí tí ó wáyé lọ́dún 2002.
And now: Morocco would be the logical host! And it is time for Africa again!”	"Ní báyìí: Morocco ni ó ṣì láǹfààní báyìí láti ṣagbátẹrù rẹ̀, tí yóò sì tún fàyèsílẹ̀ fún ilẹ̀-Áfíríkà!"""
Blatter, who was FIFA president from 1998 to 2015, turned against co-hosting after the 2002 World Cup in Japan and South Korea, the only time the tournament has been shared.	Blatter, tí ó jẹ́ ààrẹ àjọ FIFA láti ọdún 1998 sí 2015, kò tẹ́wọ́ gba àpapọ̀ ṣíṣe agbátẹrù ìdíje bọ́ọ̀lù àgbááyé yìí láàrin orílẹ̀-èdè méjì, lẹ́yìn èyí tí ó ti wáyé lọ́dún 2002 ní Japan àti South Korea, èyí tí ó sì jẹ́ ìgbà àkọ́kọ́ rẹ̀ tí orílẹ̀-èdè méjì yóò gbìmọ̀pọ̀ láti ṣagbátẹrù ìdíje náà.
The eighty-one-year-old Swiss quit his post and was later banned for six years for ethics violations by FIFA’s ethics committee.	Ọmọ ọgọ́rin ọdún ọ̀hún, Blatter fipò rẹ̀ sílẹ̀, tí wọ́n sì tún fòfin dè é fún ọdún mẹ́fà látàrí títàpá sí ìlànà ìgbìmọ̀ àjọ FIFA.
The only tournament staged in Africa so far was the 2010 finals in South Africa, something Blatter is immensely proud of.	Irúfé ìdíje ńlá yìí tí o wáyé kẹ́yìn nílẹ̀ Áfíríkà, wáyé lórílẹ̀-èdè South Africa lọ́dún 2010, èyí tí Blatter kòsí kábàámọ̀ pé ilẹ̀-Áfíríkà ṣagbátẹrù rẹ̀.
--- Russia 2018: Aiteo hails NFF’s World Cup plans	--- Russia 2018: Aiteo gbóríyìn fún ètò NFF fún ìpalẹ̀mọ́ ìdíje bọ́ọ̀lù àgbááyé.
Super Eagles official sponsor, Aiteo Group has expressed delight with the plans put in place by the nation’s soccer governing body, NFF ahead of the Russia 2018 World Cup.	Onígbọ̀wọ́ ikọ̀ agbábọ́ọ̀lù Super Eagles, ilé-iṣẹ́ epo rọ̀bì Aiteo ti fi ìdùnnú rẹ̀ hàn fún ètò àti ìpalẹ̀mọ́ ọlọ́kan-ò-jọ̀kan tí àjọ tó ń rí sí bọ́ọ̀lù àfẹsẹ̀gbá ní Nàìjííríà, NFF ti ń pèsè sílẹ̀ ṣaájú ìdíje bọ́ọ̀lù àgbááyé tó ń bọ̀ lọ́nà lórílẹ̀-èdè Russia.
Aiteo’s Deputy Managing Director, Francis Peters who spoke Monday night during the maiden NFF awards bankrolled by the oil giant said the company is delighted with Russia 2018 World Cup programme released recently by the NFF.	Igbákejì adarí ilé-iṣẹ́ Aiteo, Francis Peters, Nínú ọ̀rọ̀ rẹ̀ lásìkò ìpàdé ìgbàmì-ẹ̀yẹ èyí tí ó wáyé nílùú Èkó lọ́jọ́ Ajé (Monday), Ó ní inú ilé-iṣẹ́ Aiteo dùn lọ́pọ̀lọpọ̀ fún àwọn ètò àjọ NFF tí wọ́n ṣẹ̀ṣẹ̀ kéde fún ìpalẹ̀mọ́ ìdíje ńlá yìí.
He added that: “We are particularly delighted by NFF’s preparation for the tournament, as is evident in their World Cup plans recently publicized.	Ó fikún un pé Ní pàtàkì inú wá dùn púpọ̀ fún ìpalẹ̀mọ́ àjọ NFF ṣaájú ìdíje bọ́ọ̀lu àgbááyé yìí, èyí tí ó fara hàn gbangba gbàǹgbà pé ikọ̀ Super Eagles náà ti ṣetán fún ìdíje náà.
For the  Super Eagles, our wish is that the team matches our expectation.	Èrò wa ni láti rí Super Eagles kí ó kópa dáradára kọjá èròńgbà wa.
AITEO as Super Eagles Official Sponsor will certainly be in Russia to offer support and encouragement in our usual way.	AITEO tí ó jẹ́ onígbọ̀wọ́ ikọ̀ agbábọ́ọ̀lù Super Eagles yóò wà ní digbí lórílẹ̀-èdè Russia fún àtìlẹyìn tí ò lẹ́gbẹ́ àti igbani-níyànjú.
To demonstrate our commitment to achieving a successful World Cup outing, we have paid the sum of $600,000 and N320 million to cover our contractual obligation of providing support to the technical crew of all the teams for the whole of 2018, well beyond the World Cup.”	Láti ṣàfihàn mímú ikọ̀ yìí lọ́kùn-únkúndùn, pàápàá jùlọ fún ikọ̀ náà láti lọ ṣàṣeyọrí nínú ìdíje yìí, à ti san ọgbòn ọ̀kẹ́  owo dollar ($600,000) àti okòólélọ́ọ̀ọ́dúnrún mílíọ́nù owo Naira (N320 million) láti pèsè àwọn ohun èlò lọ́lọ́kan-ò-jọ̀kan fún ìgbáradì ní kíkún fún ìdíje bọ́ọ̀lù àgbáyé yìí.
Peters stressed that Aiteo is also impressed with the efforts being made by the new leaders of African football governing body, CAF to take African football to the next level, even as he commended  FIFA for piloting the growth and development of football globally.	"""Peters tèsíwájú pé, inú òun dùn púpọ̀, bẹ́ẹ̀ sìni ó jẹ́ ohun ìwúrí láti rí àwọn olùdarí àgbà tuntun àjọ tó ń rí sí bọ́ọ̀lù àfẹsẹ̀gbá nílẹ̀ Áfírík̀a CAF fún àtìlẹyìn àti akitiyan wọn láti gbé bọ́ọ̀lù ẹ̀yà Afrika dé ìpele tí ó lápẹẹrẹ, bákan náà, àjọ FIFA fún ìgbèrú tí ó ṣeé yẹ̀ sílẹ̀ tí wọ́n mú bá bọ́ọ̀lù àfẹsẹ̀gbá lágbàáyé."
Peters further gave a pat on the back to Lagos State governor, Akinwumi Ambode who he noted shares the same vision with Aiteo, that of taking Nigerian and African football to greater heights.	Peters tún gbóríyìn fún Gómìnà ìpínlẹ̀ Èkó, Ọ̀gbẹ́ni Akínwùmí Ambode àti ìjọba rẹ̀ fún àtìlẹyìn wọn láti mú ìgbèrú bá bọ́ọ̀lù àfẹsẹ̀gbá ní Nàìjííríà àti ní ilẹ̀ Áfíríkà.
--- MFM advance to second round at the CAF Champions League	--- MFM FC pegedé sínú ìpele kejì ìdíje CAF Champions League.
MFM FC of Lagos on Wednesday booked their way to the second round of the CAF Champions League with a 1-0 win over AS Bamako of Mali in Lagos.	MFM FC ilú Èkó, nínú ìfigagbága ìfẹsẹ̀wọnsẹ̀ tí ó wáyé lọ́jọ́ru (Wednesday), ikọ̀ ọ̀hún pegedé sínú ìpele kejì ìdíje CAF Champions League, léyìn tí wọ́n fàgbà han ikọ̀ agbábọ́ọ̀lù AS Bamako orílẹ̀-èdè Mali pẹ̀lú àmì-ayò kan sóódo (1-0).
MFM qualified in all the competitions after played one goal in the first competition that came up in mali before playing one goal to nothing at Agege stadium.	MFM pegedé lápapọ̀ àmì-ayò ìfẹsẹ̀wọnsẹ̀ ọ̀hún, lẹ́yìn tí ikọ̀ ọ̀hún gbá àmì-ayò kọ̀ọ̀kan nínú ìfigagbága àkọ́kọ́ tí ó wáyé lórílẹ̀-èdè Mali, kí wọn ó tó wá gbá àmì-ayò kan sóódo ní pápá ìṣeré Agége.
Akuneto Chijioke scored the singular goal in the second half of the competition, which Lawal Abayomi a sixteen year old player assisted in scoring the goal.	Akuneto Chijioke ló gbá àmì ayò kan ṣoṣo ọ̀hún wọlé ní sáà kejì ìfẹsẹ̀wọnsẹ̀ náà, èyí tí Lawal Àbáyọ̀mí ọmọ ọdún mẹ́rìndínlógún ṣì ṣe ìrànwọ́ àmì-ayò ọ̀hún.
He added that, my playershave proved themselves that they are qualified.	Ó fikún un pe, Àwọn agbábọ́ọ̀lù mi ti fi ara wọn hàn pé àwọn tó gbangba sùn lọ́yẹ́.
And we are assuring our fans and the government of Lagos that we will not disappoint them at anytime.	Bẹ́ẹ̀ sì ni, a fi ń da àwọn olólùfẹ́ wa àti ìjọba ìpínlẹ̀ Èkó lójú pé, a kò ní jáwọn kulẹ̀ nígbà kankan.
The player that did not play for MFM FC are Sikiru Olatunbosun, Akila /jesse, Shola Brossa and Waheed Akanni, and this came up as a result of the challenge during the registration for the competition.	"""Ẹ̀wẹ̀, àwọn agbábọ́ọ̀lù tí kò kópa fún MFM FC nínú wọn la ti rí, Sikiru Ọlátúnbọ̀sún, Akila /Jesse, Ṣhọlá Brossa àti Waheed Àkànní, èyí sì wáyé látàrí ìdojúkọ tí ó wáyé lásìkò ìforúkọsílẹ̀ fún ìdíje náà."
--- Infantino insists Russia ready to host World Cup	--- Infantino:-Russia ṣetán láti ṣagbátẹrù ìdíje bọ́ọ̀lù àgbááyé.
Fifa president Gianni Infantino insisted on Tuesday said that Russia is ready to host the World Cup later this year.	Ààrẹ àjọ FIFA, Gianni Infantino sọ̀rọ̀ lórí ìgbésẹ̀ ìgbáradì tí Russia ti gbé láti gbàlejò ìdíje lọ́dún yìí.
--- FIFA President- Football is more than a religion in Nigeria	--- Ààrẹ FIFA- Bọ́ọ̀lù àfẹsẹ̀gbá ní Nàìjííríà ju ọ̀rọ̀ ẹ̀sìn lọ.
FIFA President Gianni Infantino has described Nigeria as a country with unquantifiable passion and love for football, and where football is more than a religion.	Ààrẹ àjọ FIFA, Gianni Infantino ti ṣàlàyé bọ́ọ̀lù àfẹsẹ̀gbá ní Nàìjííríà gẹ́gẹ́ bí ohun tí ó ju ọ̀rọ̀ ẹ̀sìn lọ.
The event held at the Eko Hotels and Suites saw Chelsea FC winger Victor Moses winning the “Player of the Year” award.	Nínú ìpàdé ìgbàmì ẹ̀yẹ ọ̀hún tí ó wáyé nílé ìtura Eko Hotels and Suites, ni wọ́n ti fi àmì-ẹ̀yẹ agbábọ́ọ̀lù tí ó dára jùlọ tí àjọ NFF dá agbábọ́ọ̀lù ikọ̀ Chelsea FC, Victor Moses lọ́lá.
Moses also helped his Chelsea side reclaim the English Premier League title in the 2016/2017 season where he featured in 40 games.	Bákan náà, Moses tún gba ife-ẹ̀yẹ ìdíje EPL fún ikọ̀ agbábọ́ọ̀lù Chelsea ní sáà 2016/2017, tí ó sì kópa nínú ìfẹsẹ̀wọnsẹ̀ ogójì fún ikọ̀ náà.
Other winners at the awards include Rasheedat Ajibade who claimed the “Player of the Year (Women)’’ award and Ikouwon Udoh who emerged “Young Player of the Year (Women)’’.	Àwọn agbábọ́ọ̀lù tí ó tún gba onírúurú àmì-ẹ̀yẹ mìíràn ni: Rasheedat Ajíbádé, agbábọ́ọ̀lù obìnrin AITEO-NFF tí ó dára jùlọ Player of the Year (Women), Ikouwon Udoh, àmì-ẹ̀yẹ agbábọ́ọ̀lù tí ó kéré jùlọ Young Player of the Year (Women).
Ann Chiejine won the “Coach of the Year (Women)’’ award, while MFM FC’s midfielder Sikiru Olatunbosun took the “Goal of the Year’’ award.	Ann Chiejine, akọ́nimọ̀ọ́gbá tí ó dára jùlọ Coach of the Year (Women),  tí agbábọ́ọ̀lù ikọ̀ MFM FC, Sikiru Ọlátúnbọ̀sún gba àmì-ẹ̀yẹ àmì ayò tí ó dára jùlọ
The “Coach of the Year (Men)’’ award went to Kennedy Boboye, coach of 2017/2018 NPFL champions Plateau United FC of Jos.	Kennedy Bòbóyè, tí ó jẹ́ akọ́nimọ̀ọ́gbá àgbà ikọ̀ agbábọ́ọ̀lù Plateau United FC tìlùú Jos.
Channels Television won the “Developmental Award”.	"Channels Television gba àmì-ẹ̀yẹ Developmental Award""."
The “All-Time Legendary Awards” went to Chiejine, Christian Chukwu, Uche Okechukwu, Austin Eguavoen, Felix Owolabi, Austin Okocha, Nwankwo Kanu, Segun Odegbami, Adokie Amaesimaka, Mercy Udoh and Thompson Usiyen.	All-Time Legendary Awards lọ sọ́dọ̀ Chiejine, Christian Chukwu, Uche Okechukwu, Austin Eguavoen, Felix Owólabí, Austin Okocha, Nwankwo Kanu, Ṣẹ́gun Ọdẹ́gbàmí, Adokie Amaesimaka, Mercy Udoh ati Thompson Usiyen.
The Platinum Award went to Infantino.	The Platinum Award lọ sọ́dọ̀ Ààrẹ àjọ FIFA Infantino
--- Tennis: Roger Federer wins Rotterdam Open	--- Tennis: Roger Federer gba ife-ẹ̀yẹ Rotterdam Open.
Roger Federer celebrated his impending return to the top of the world rankings by winning the Rotterdam Open on Sunday, his 97th title.	Roger Federer ṣayẹyẹ ìpadàsípò kínni rè lágbàáyé pẹ̀lú gbígba ife-ẹ̀yẹ Rotterdam Open lọ́jọ́ Àìkú (Sunday), èyí tí ó jẹ́ ife-ẹ̀yẹ mẹ́tàdínlógórun lápapọ̀ tí ó ti gbà báyìí.
The 36-year-old, the oldest ATP No.1 in history, thrashed Bulgarian Grigor Dimitrov 6-2, 6-2 in a one-sided final.	Ọmọ ọdún mọ́kàndínlógójì náà, tí ó sì tún jẹ́ olùkópa tí ó dàgbà jùlọ nínú ìtàn ìdíje ATP, fàgbà han akẹẹgbẹ́ rẹ̀ láti orílẹ̀-èdè Bulgaria, Grigor Dimitrov pẹ̀lú àmì-ayò mẹ́fà sí mẹ́ji (6-2), nínú àṣekágbá ìfigagbága ẹ̀ẹ̀kan ṣoṣo ọ̀hún.
In the Open era, only American Jimmy Connors has won more titles than Swiss master Federer, with 109.	Ẹ̀wẹ̀, olùkópa ọmọ bíbí orílẹ̀-èdè Amẹ́ríkà, Jimmy Connors nìkan ní àpapọ̀ ìfe-ẹ̀yẹ tí ó gbà jù ti Federer lọ, lẹ́yìn tí ó ti gba ife-ẹ̀yẹ tí ó lé ní ọgọ́rùn-ún.
